"","X","EVTYPE","YEAR","DAMAGE","HEALTHIMPACT"
"149005",219972,"HAIL",2010,10000,0
"149008",219981,"AVALANCHE",2010,0,1
"149016",219998,"AVALANCHE",2010,0,1
"149020",220003,"TORNADO",2010,1e+05,0
"149026",220012,"AVALANCHE",2010,0,1
"149029",220022,"TORNADO",2010,25000,0
"149033",220029,"TORNADO",2010,10000,0
"149034",220030,"FLOOD",2010,5000,0
"149045",220058,"TORNADO",2010,3e+05,0
"149048",220075,"AVALANCHE",2010,0,1
"149051",220094,"HAIL",2010,500,0
"149052",220113,"HAIL",2010,2000,0
"149053",220115,"TORNADO",2010,5000,0
"149054",220116,"TORNADO",2010,25000,0
"149055",220122,"TORNADO",2010,10000,0
"149056",220125,"FLOOD",2010,5e+07,0
"149058",220134,"FLOOD",2010,10000,0
"149059",220136,"HAIL",2010,7000,0
"149060",220141,"HAIL",2010,30000,0
"149061",220149,"FLOOD",2010,5e+08,0
"149062",220152,"HAIL",2010,1000,0
"149063",220153,"TORNADO",2010,15000,0
"149064",220160,"HAIL",2010,20000,0
"149065",220173,"HAIL",2010,12000,0
"149066",220186,"HAIL",2010,750,0
"149067",220189,"HAIL",2010,20000,0
"149068",220190,"HAIL",2010,8000,0
"149069",220191,"FLOOD",2010,52000,0
"149070",220192,"FLOOD",2010,60000,0
"149071",220197,"FLOOD",2010,3e+05,0
"149072",220198,"HAIL",2010,10000,0
"149073",220202,"FLOOD",2010,75000,0
"149076",220224,"FLOOD",2010,30000,0
"149080",220242,"TORNADO",2010,10000,0
"149081",220243,"HAIL",2010,100,0
"149082",220244,"TORNADO",2010,125000,0
"149083",220248,"TORNADO",2010,25000,0
"149084",220251,"HAIL",2010,25000,0
"149085",220260,"HAIL",2010,3000,0
"149086",220261,"TORNADO",2010,15000,0
"149089",220271,"TORNADO",2010,25000,0
"149090",220281,"HAIL",2010,3000,0
"149092",220292,"HAIL",2010,1000,0
"149095",220311,"HAIL",2010,2000,0
"149096",220312,"HAIL",2010,1000,0
"149097",220323,"FLOOD",2010,1100000,0
"149099",220337,"FLOOD",2010,5000,0
"149100",220338,"HAIL",2010,15000,0
"149101",220339,"HAIL",2010,15000,0
"149103",220344,"HAIL",2010,7500,0
"149104",220349,"HAIL",2010,900,0
"149105",220352,"HAIL",2010,1000,0
"149110",220373,"HAIL",2010,5000,0
"149111",220374,"HAIL",2010,10000,0
"149112",220381,"HAIL",2010,5000,0
"149113",220382,"HAIL",2010,10000,0
"149115",220401,"HAIL",2010,2000,0
"149116",220402,"TORNADO",2010,10000,0
"149117",220405,"FLOOD",2010,4000,0
"149123",220440,"FLOOD",2010,3500000,0
"149124",220441,"FLOOD",2010,5e+05,0
"149125",220442,"FLOOD",2010,10000,0
"149126",220446,"TORNADO",2010,25000,0
"149127",220447,"FLOOD",2010,5000,0
"149128",220448,"FLOOD",2010,50000,0
"149129",220449,"FLOOD",2010,5000,0
"149130",220450,"TORNADO",2010,8000,0
"149131",220452,"HAIL",2010,700,0
"149132",220466,"FLOOD",2010,1e+07,0
"149133",220475,"FLOOD",2010,25000,0
"149134",220477,"TORNADO",2010,70000,0
"149135",220484,"TORNADO",2010,3e+05,0
"149136",220492,"HAIL",2010,2500,0
"149137",220494,"FLOOD",2010,50000,0
"149138",220495,"FLOOD",2010,50000,0
"149139",220496,"FLOOD",2010,25000,0
"149140",220497,"TORNADO",2010,10000,0
"149141",220498,"FLOOD",2010,5e+05,0
"149142",220500,"FLOOD",2010,15000,0
"149143",220501,"FLOOD",2010,5000,0
"149144",220502,"FLOOD",2010,2e+05,0
"149146",220507,"FLOOD",2010,500,0
"149148",220512,"FLOOD",2010,175000,0
"149149",220513,"FLOOD",2010,100,0
"149150",220514,"HAIL",2010,25000,0
"149151",220518,"FLOOD",2010,75000,0
"149152",220520,"FLOOD",2010,2e+06,0
"149153",220521,"FLOOD",2010,15000,2
"149155",220524,"FLOOD",2010,30000,0
"149156",220525,"FLOOD",2010,20000,0
"149157",220528,"FLOOD",2010,20000,0
"149158",220529,"FLOOD",2010,2000,0
"149160",220539,"HAIL",2010,1000,0
"149162",220542,"TORNADO",2010,10000,0
"149168",220548,"HAIL",2010,8000,0
"149169",220549,"HAIL",2010,600,0
"149170",220550,"HAIL",2010,1000,0
"149171",220551,"TORNADO",2010,5e+05,0
"149174",220556,"TORNADO",2010,135000,0
"149175",220560,"FLOOD",2010,1100000,0
"149176",220563,"HAIL",2010,2000,0
"149177",220564,"TORNADO",2010,10000,0
"149178",220565,"TORNADO",2010,1e+05,0
"149179",220578,"FLOOD",2010,10000,0
"149180",220586,"FLOOD",2010,10000,0
"149181",220587,"FLOOD",2010,5000,0
"149182",220594,"HAIL",2010,250000,0
"149183",220602,"TORNADO",2010,5000,0
"149184",220603,"FLOOD",2010,12000,0
"149185",220609,"HAIL",2010,40000,0
"149187",220613,"TORNADO",2010,1000,0
"149191",220642,"HAIL",2010,35000,0
"149193",220647,"FLOOD",2010,40000,0
"149194",220648,"TORNADO",2010,25000,0
"149195",220653,"HAIL",2010,5000,0
"149196",220654,"HAIL",2010,5000,0
"149200",220689,"FLOOD",2010,0,1
"149202",220706,"TORNADO",2010,50000,0
"149203",220707,"FLOOD",2010,10000,0
"149204",220709,"TORNADO",2010,10000,0
"149205",220723,"HAIL",2010,2000,0
"149206",220731,"TORNADO",2010,10000,0
"149207",220733,"TORNADO",2010,50000,0
"149209",220746,"HAIL",2010,15000,0
"149210",220748,"HAIL",2010,5000,0
"149211",220749,"HAIL",2010,5000,0
"149212",220750,"HAIL",2010,1000,0
"149215",220761,"TORNADO",2010,22500,0
"149218",220764,"HAIL",2010,10000,0
"149219",220767,"FLOOD",2010,25000,0
"149220",220769,"HAIL",2010,1000,0
"149221",220770,"HAIL",2010,1000,0
"149222",220771,"HAIL",2010,1000,0
"149223",220772,"HAIL",2010,1000,0
"149224",220773,"HAIL",2010,1000,0
"149225",220774,"HAIL",2010,1000,0
"149226",220775,"HAIL",2010,5000,0
"149227",220783,"TORNADO",2010,465000,0
"149228",220784,"TORNADO",2010,160000,0
"149229",220785,"TORNADO",2010,610000,1
"149230",220786,"TORNADO",2010,210000,0
"149231",220787,"HAIL",2010,5000,0
"149232",220788,"HAIL",2010,5000,0
"149233",220789,"HAIL",2010,3000,0
"149234",220792,"HAIL",2010,5000,0
"149235",220796,"TORNADO",2010,120000,0
"149236",220797,"FLOOD",2010,135000,0
"149237",220801,"HAIL",2010,3000,0
"149238",220802,"HAIL",2010,3000,0
"149239",220803,"HAIL",2010,10000,0
"149240",220811,"FLOOD",2010,1000,0
"149241",220812,"FLOOD",2010,5000,0
"149242",220813,"HAIL",2010,10000,0
"149243",220817,"HAIL",2010,10000,0
"149244",220822,"HAIL",2010,5000,0
"149245",220823,"HAIL",2010,1000,0
"149246",220824,"HAIL",2010,2000,0
"149248",220826,"HAIL",2010,5000,0
"149251",220829,"HAIL",2010,3000,0
"149252",220830,"HAIL",2010,20000,0
"149253",220831,"HAIL",2010,20000,0
"149254",220832,"HAIL",2010,20000,0
"149255",220833,"HAIL",2010,3000,0
"149256",220834,"HAIL",2010,10000,0
"149257",220839,"FLOOD",2010,5e+05,0
"149258",220840,"FLOOD",2010,250000,0
"149259",220841,"FLOOD",2010,250000,0
"149260",220842,"FLOOD",2010,250000,0
"149261",220843,"HAIL",2010,250000,0
"149262",220844,"HAIL",2010,50000,0
"149263",220846,"TORNADO",2010,42000,0
"149264",220861,"HAIL",2010,20000,0
"149265",220863,"TORNADO",2010,50000,0
"149266",220866,"FLOOD",2010,10000,0
"149267",220868,"HAIL",2010,5000,0
"149269",220871,"HAIL",2010,10000,0
"149270",220873,"HAIL",2010,25000,0
"149271",220874,"HAIL",2010,125000,0
"149272",220875,"HAIL",2010,25000,0
"149273",220876,"HAIL",2010,5000,0
"149274",220879,"FLOOD",2010,130000,0
"149275",220880,"HAIL",2010,15000,0
"149276",220881,"FLOOD",2010,20000,0
"149277",220883,"HAIL",2010,20000,0
"149278",220884,"HAIL",2010,20000,0
"149279",220885,"HAIL",2010,20000,0
"149280",220886,"HAIL",2010,10000,0
"149281",220887,"FLOOD",2010,30000,0
"149282",220888,"TORNADO",2010,28000,0
"149283",220891,"FLOOD",2010,15000,0
"149285",220902,"HAIL",2010,3000,0
"149286",220904,"HAIL",2010,2e+06,0
"149287",220906,"FLOOD",2010,20000,0
"149289",220911,"HAIL",2010,3000,0
"149290",220914,"HAIL",2010,40000,0
"149291",220918,"HAIL",2010,3000,0
"149293",220929,"FLOOD",2010,10000,0
"149294",220930,"FLOOD",2010,20000,0
"149295",220942,"FLOOD",2010,5000,0
"149296",220945,"HAIL",2010,5000,0
"149297",220946,"HAIL",2010,3000,0
"149298",220948,"TORNADO",2010,1e+05,0
"149299",220953,"TORNADO",2010,10000,0
"149300",220954,"FLOOD",2010,10000,0
"149301",220955,"FLOOD",2010,10000,0
"149302",220957,"HAIL",2010,1000,0
"149303",220958,"HAIL",2010,20000,0
"149304",220963,"TORNADO",2010,1500,0
"149305",220966,"TORNADO",2010,35000,0
"149306",220967,"FLOOD",2010,40000,0
"149307",220969,"TORNADO",2010,3e+05,0
"149308",220974,"HAIL",2010,2000,0
"149309",220976,"HAIL",2010,250000,0
"149310",220978,"HAIL",2010,5000,0
"149313",220988,"FLOOD",2010,20000,0
"149314",220993,"FLOOD",2010,25000,0
"149315",220994,"FLOOD",2010,50000,0
"149316",220995,"FLOOD",2010,5e+05,0
"149317",220996,"FLOOD",2010,750000,0
"149318",221000,"HAIL",2010,25000,0
"149319",221006,"HAIL",2010,25000,0
"149320",221009,"HAIL",2010,10000,0
"149321",221013,"FLOOD",2010,20000,0
"149322",221014,"HAIL",2010,8000,0
"149323",221016,"FLOOD",2010,20000,0
"149325",221023,"FLOOD",2010,100,0
"149326",221025,"FLOOD",2010,10000,0
"149327",221026,"FLOOD",2010,3000,0
"149328",221027,"FLOOD",2010,20000,0
"149329",221028,"FLOOD",2010,10000,0
"149330",221031,"FLOOD",2010,40000,0
"149331",221032,"FLOOD",2010,10000,0
"149332",221033,"FLOOD",2010,10000,0
"149333",221043,"FLOOD",2010,5000,0
"149334",221045,"HAIL",2010,3000,0
"149335",221046,"HAIL",2010,50000,0
"149336",221047,"HAIL",2010,35000,0
"149337",221050,"HAIL",2010,75000,0
"149338",221051,"HAIL",2010,50000,0
"149339",221056,"HAIL",2010,5000,0
"149340",221063,"HAIL",2010,75000,0
"149341",221067,"FLOOD",2010,1e+05,0
"149342",221068,"FLOOD",2010,1e+05,0
"149343",221069,"FLOOD",2010,1e+05,0
"149344",221070,"FLOOD",2010,75000,0
"149345",221072,"HAIL",2010,40000,0
"149346",221073,"HAIL",2010,75000,0
"149347",221074,"FLOOD",2010,5000,0
"149348",221076,"HAIL",2010,100,0
"149349",221077,"FLOOD",2010,1e+05,0
"149350",221078,"FLOOD",2010,1e+05,0
"149351",221079,"HAIL",2010,1000,0
"149352",221080,"HAIL",2010,1000,0
"149353",221082,"FLOOD",2010,15000,0
"149354",221083,"FLOOD",2010,5000,0
"149355",221084,"FLOOD",2010,10000,0
"149356",221085,"FLOOD",2010,25000,0
"149357",221086,"FLOOD",2010,10000,0
"149358",221087,"FLOOD",2010,5000,0
"149359",221089,"TORNADO",2010,1e+05,0
"149361",221094,"TORNADO",2010,20000,0
"149362",221096,"HAIL",2010,6e+05,1
"149363",221097,"HAIL",2010,10000,0
"149364",221098,"HAIL",2010,2000,0
"149365",221099,"TORNADO",2010,5e+05,0
"149366",221100,"HAIL",2010,70000,0
"149367",221103,"TORNADO",2010,10000,0
"149368",221106,"HAIL",2010,750000,0
"149369",221107,"HAIL",2010,1e+05,0
"149370",221114,"HAIL",2010,3000,0
"149372",221132,"HAIL",2010,45000,0
"149373",221149,"FLOOD",2010,15000,0
"149374",221150,"TORNADO",2010,40000,0
"149376",221152,"FLOOD",2010,250000,0
"149377",221153,"FLOOD",2010,150000,0
"149378",221155,"FLOOD",2010,1e+05,0
"149382",221160,"TORNADO",2010,250000,0
"149383",221170,"HAIL",2010,5000,0
"149384",221177,"TORNADO",2010,24000,0
"149385",221178,"TORNADO",2010,5000,0
"149386",221179,"HAIL",2010,250000,0
"149387",221180,"HAIL",2010,250000,0
"149388",221181,"TORNADO",2010,9000,0
"149389",221182,"TORNADO",2010,50000,0
"149390",221187,"FLOOD",2010,15000,0
"149391",221188,"FLOOD",2010,5000,0
"149392",221189,"HAIL",2010,7e+07,0
"149393",221199,"HAIL",2010,50000,0
"149394",221204,"FLOOD",2010,20000,0
"149395",221205,"TORNADO",2010,10000,0
"149396",221206,"FLOOD",2010,15000,0
"149397",221207,"FLOOD",2010,15000,0
"149398",221208,"FLOOD",2010,30000,0
"149399",221209,"FLOOD",2010,6000,0
"149400",221210,"FLOOD",2010,6000,0
"149401",221211,"FLOOD",2010,12501000,0
"149402",221212,"FLOOD",2010,251000,0
"149403",221213,"FLOOD",2010,451000,0
"149404",221214,"FLOOD",2010,84000,0
"149405",221216,"FLOOD",2010,5000,0
"149406",221226,"TORNADO",2010,40000,0
"149407",221227,"TORNADO",2010,1000,0
"149408",221228,"TORNADO",2010,150000,0
"149409",221229,"HAIL",2010,5000,0
"149410",221230,"HAIL",2010,1000,0
"149411",221242,"TORNADO",2010,5000,0
"149412",221254,"TORNADO",2010,50000,0
"149413",221256,"HAIL",2010,25000,0
"149414",221263,"TORNADO",2010,15000,0
"149415",221269,"HAIL",2010,40000,0
"149416",221278,"FLOOD",2010,26000,0
"149417",221279,"FLOOD",2010,1401000,0
"149420",221283,"FLOOD",2010,75000,0
"149422",221296,"FLOOD",2010,431000,0
"149423",221297,"TORNADO",2010,20000,0
"149424",221298,"TORNADO",2010,40000,0
"149425",221299,"FLOOD",2010,250000,0
"149426",221306,"FLOOD",2010,250000,0
"149427",221307,"FLOOD",2010,801000,0
"149428",221308,"FLOOD",2010,301000,0
"149429",221309,"FLOOD",2010,1e+05,0
"149430",221310,"HAIL",2010,4000,0
"149431",221314,"HAIL",2010,12000,0
"149434",221329,"HAIL",2010,5000,0
"149435",221330,"TORNADO",2010,80000,0
"149436",221334,"TORNADO",2010,1e+05,0
"149437",221335,"TORNADO",2010,1e+05,0
"149438",221336,"TORNADO",2010,500,0
"149440",221349,"HAIL",2010,4000,0
"149441",221351,"FLOOD",2010,250000,0
"149442",221352,"TORNADO",2010,6000,0
"149444",221365,"FLOOD",2010,10000,0
"149445",221375,"TORNADO",2010,3e+05,0
"149446",221376,"HAIL",2010,4.6e+07,0
"149447",221380,"HAIL",2010,10000,0
"149448",221398,"HAIL",2010,2500,0
"149449",221404,"HAIL",2010,3000,0
"149451",221410,"TORNADO",2010,1e+05,0
"149453",221422,"TORNADO",2010,11000,0
"149454",221428,"HAIL",2010,5000,0
"149455",221430,"TORNADO",2010,15000,0
"149456",221432,"TORNADO",2010,125000,0
"149457",221433,"TORNADO",2010,2e+05,0
"149458",221434,"TORNADO",2010,10000,0
"149459",221435,"TORNADO",2010,25000,0
"149460",221437,"HAIL",2010,15000,0
"149461",221455,"FLOOD",2010,1e+05,0
"149463",221458,"HAIL",2010,65000,0
"149465",221464,"HAIL",2010,2e+05,0
"149467",221469,"TORNADO",2010,2630000,0
"149469",221473,"FLOOD",2010,6800,0
"149470",221474,"FLOOD",2010,3501000,0
"149471",221475,"FLOOD",2010,1e+05,0
"149472",221476,"HAIL",2010,5000,0
"149473",221486,"HAIL",2010,20000,0
"149474",221490,"TORNADO",2010,10000,0
"149475",221491,"TORNADO",2010,50000,0
"149478",221496,"TORNADO",2010,250000,1
"149480",221516,"HAIL",2010,200,0
"149481",221523,"TORNADO",2010,3e+05,2
"149483",221535,"HAIL",2010,1000,0
"149485",221538,"HAIL",2010,1000,0
"149486",221539,"HAIL",2010,20000,0
"149487",221542,"TORNADO",2010,12000,0
"149488",221545,"TORNADO",2010,0,3
"149489",221547,"TORNADO",2010,30000,0
"149492",221567,"HAIL",2010,20000,0
"149493",221568,"HAIL",2010,4000,0
"149494",221569,"HAIL",2010,1000,0
"149495",221578,"TORNADO",2010,0,3
"149496",221579,"FLOOD",2010,5e+05,0
"149497",221581,"TORNADO",2010,250000,0
"149498",221584,"HAIL",2010,20000,0
"149499",221589,"TORNADO",2010,325000,0
"149500",221591,"TORNADO",2010,125000,0
"149501",221592,"TORNADO",2010,10000,0
"149502",221593,"FLOOD",2010,9500000,0
"149503",221594,"HAIL",2010,10000,0
"149504",221595,"HAIL",2010,1000,0
"149505",221599,"TORNADO",2010,15000,0
"149506",221623,"FLOOD",2010,5e+05,0
"149507",221624,"FLOOD",2010,250000,0
"149508",221625,"FLOOD",2010,250000,0
"149509",221628,"TORNADO",2010,250000,3
"149510",221629,"TORNADO",2010,10000,0
"149511",221635,"TORNADO",2010,5000,0
"149512",221640,"TORNADO",2010,1e+05,2
"149513",221643,"TORNADO",2010,25000,0
"149514",221644,"TORNADO",2010,1e+05,0
"149515",221650,"HAIL",2010,5000,0
"149516",221657,"TORNADO",2010,2e+05,0
"149517",221658,"TORNADO",2010,2e+05,0
"149518",221659,"TORNADO",2010,30000,0
"149519",221660,"TORNADO",2010,150000,0
"149520",221661,"TORNADO",2010,5000,0
"149521",221663,"TORNADO",2010,2e+05,0
"149522",221664,"TORNADO",2010,4e+05,2
"149523",221665,"TORNADO",2010,75000,0
"149524",221666,"TORNADO",2010,250000,0
"149525",221667,"TORNADO",2010,5e+05,0
"149527",221679,"FLOOD",2010,5e+05,0
"149528",221680,"TORNADO",2010,5e+05,0
"149529",221684,"FLOOD",2010,250000,0
"149530",221685,"FLOOD",2010,5e+05,0
"149531",221686,"FLOOD",2010,5e+05,0
"149532",221697,"TORNADO",2010,7300000,10
"149538",221723,"HAIL",2010,41000,0
"149540",221730,"HAIL",2010,7000,0
"149541",221731,"HAIL",2010,1000,0
"149542",221732,"HAIL",2010,30000,0
"149543",221733,"HAIL",2010,1000,0
"149544",221734,"TORNADO",2010,10000,0
"149550",221747,"TORNADO",2010,75000,0
"149551",221753,"HAIL",2010,10000,0
"149553",221756,"HAIL",2010,1000,0
"149554",221757,"HAIL",2010,1000,0
"149558",221775,"FLOOD",2010,1601000,0
"149559",221776,"FLOOD",2010,601000,0
"149560",221777,"FLOOD",2010,151000,0
"149561",221786,"HAIL",2010,750,0
"149562",221789,"TORNADO",2010,40000,0
"149563",221794,"FLOOD",2010,2801000,2
"149564",221795,"FLOOD",2010,1401000,0
"149565",221796,"FLOOD",2010,3601000,1
"149566",221802,"HAIL",2010,10000,0
"149567",221803,"TORNADO",2010,1e+05,0
"149568",221811,"TORNADO",2010,0,3
"149569",221838,"FLOOD",2010,1901000,1
"149570",221851,"HAIL",2010,25000,0
"149571",221856,"FLOOD",2010,1500001000,10
"149572",221858,"FLOOD",2010,10001000,0
"149573",221861,"FLOOD",2010,1e+05,2
"149574",221862,"TORNADO",2010,15000,0
"149575",221865,"TORNADO",2010,0,1
"149576",221867,"FLOOD",2010,75000,0
"149577",221870,"TORNADO",2010,50000,0
"149578",221871,"TORNADO",2010,25000,0
"149579",221872,"TORNADO",2010,5000,0
"149580",221877,"TORNADO",2010,5e+05,0
"149581",221879,"TORNADO",2010,1e+06,9
"149582",221890,"HAIL",2010,5000,0
"149583",221891,"TORNADO",2010,0,1
"149587",221907,"FLOOD",2010,1000,0
"149588",221912,"TORNADO",2010,2000,0
"149589",221916,"TORNADO",2010,0,2
"149590",221920,"FLOOD",2010,1e+06,0
"149591",221921,"HAIL",2010,1000,0
"149592",221924,"HAIL",2010,50000,0
"149593",221925,"HAIL",2010,10000,0
"149594",221926,"TORNADO",2010,75000,0
"149595",221927,"TORNADO",2010,25000,0
"149596",221945,"FLOOD",2010,75000,0
"149597",221946,"FLOOD",2010,75000,0
"149600",221953,"TORNADO",2010,750000,0
"149601",221956,"TORNADO",2010,40000,0
"149602",221957,"TORNADO",2010,125000,0
"149603",221958,"TORNADO",2010,3000,0
"149604",221959,"TORNADO",2010,2000,0
"149605",221960,"TORNADO",2010,2000,0
"149606",221962,"TORNADO",2010,5e+05,0
"149607",221963,"TORNADO",2010,50000,0
"149608",221964,"HAIL",2010,1000,0
"149609",221967,"TORNADO",2010,0,26
"149611",221974,"TORNADO",2010,20000,0
"149612",221978,"TORNADO",2010,125000,0
"149613",221979,"TORNADO",2010,1e+05,0
"149615",221986,"TORNADO",2010,10000,0
"149616",221994,"TORNADO",2010,15000,0
"149617",221995,"TORNADO",2010,15000,0
"149618",221998,"TORNADO",2010,10000,0
"149622",222018,"HAIL",2010,5000,0
"149623",222019,"HAIL",2010,20000,0
"149624",222023,"TORNADO",2010,5000,0
"149626",222033,"FLOOD",2010,3e+05,0
"149627",222034,"TORNADO",2010,0,31
"149631",222041,"TORNADO",2010,0,33
"149632",222047,"FLOOD",2010,50000,0
"149633",222048,"HAIL",2010,10000,0
"149635",222054,"FLOOD",2010,750000,0
"149640",222063,"HAIL",2010,0,21
"149647",222089,"FLOOD",2010,10000,0
"149648",222090,"TORNADO",2010,0,20
"149653",222101,"AVALANCHE",2010,0,1
"149662",222123,"TORNADO",2010,5000,0
"149665",222131,"TORNADO",2010,0,1
"149669",222136,"TORNADO",2010,10000,0
"149670",222140,"FLOOD",2010,1e+05,0
"149675",222155,"TORNADO",2010,25000,0
"149676",222156,"HAIL",2010,5000,0
"149677",222159,"FLOOD",2010,75000,0
"149678",222160,"FLOOD",2010,1e+06,0
"149690",222208,"TORNADO",2010,5e+05,0
"149692",222223,"TORNADO",2010,20000,0
"149697",222261,"HAIL",2010,75000,0
"149698",222266,"HAIL",2010,5000,0
"149700",222289,"FLOOD",2010,5000,0
"149704",222327,"FLOOD",2010,3000,0
"149705",222329,"FLOOD",2010,1000,0
"149706",222336,"FLOOD",2010,1000,0
"149707",222341,"HAIL",2010,1000,0
"149708",222342,"HAIL",2010,500,0
"149709",222353,"FLOOD",2010,6e+05,0
"149711",222360,"FLOOD",2010,1000,0
"149712",222361,"FLOOD",2010,1000,0
"149713",222362,"FLOOD",2010,1000,0
"149714",222368,"FLOOD",2010,6e+05,0
"149715",222379,"FLOOD",2010,5000,0
"149716",222380,"FLOOD",2010,2000,0
"149717",222381,"FLOOD",2010,1000,0
"149718",222382,"FLOOD",2010,1000,0
"149721",222392,"HAIL",2010,1000,0
"149726",222400,"HAIL",2010,12000,0
"149727",222401,"HAIL",2010,5000,0
"149728",222402,"HAIL",2010,10000,0
"149729",222403,"HAIL",2010,400,0
"149730",222410,"TORNADO",2010,1e+05,0
"149731",222423,"FLOOD",2010,1500,0
"149732",222430,"FLOOD",2010,7000,0
"149734",222438,"FLOOD",2010,1500,0
"149735",222439,"FLOOD",2010,750,0
"149736",222440,"FLOOD",2010,750,0
"149737",222447,"HAIL",2010,5000,0
"149738",222448,"HAIL",2010,3000,0
"149739",222449,"HAIL",2010,2000,0
"149743",222467,"FLOOD",2010,250000,0
"149744",222468,"FLOOD",2010,75000,0
"149745",222469,"FLOOD",2010,175000,0
"149747",222476,"HAIL",2010,250,0
"149748",222477,"HAIL",2010,12000,0
"149749",222480,"FLOOD",2010,5000,0
"149752",222525,"HAIL",2010,15000,0
"149755",222551,"HAIL",2010,3000,0
"149760",222583,"TORNADO",2010,25000,0
"149761",222586,"FLOOD",2010,5e+05,0
"149762",222587,"FLOOD",2010,140000,0
"149764",222606,"FLOOD",2010,85000,0
"149765",222610,"FLOOD",2010,5e+05,0
"149766",222611,"FLOOD",2010,5e+05,0
"149768",222623,"FLOOD",2010,5e+05,0
"149769",222624,"FLOOD",2010,250000,0
"149771",222635,"HAIL",2010,1000,0
"149773",222652,"HAIL",2010,15000,0
"149774",222653,"HAIL",2010,5000,0
"149776",222659,"TORNADO",2010,125000,1
"149778",222673,"HAIL",2010,1000,0
"149779",222694,"HAIL",2010,4000,0
"149780",222700,"FLOOD",2010,2000,0
"149781",222708,"FLOOD",2010,3000,0
"149783",222715,"HAIL",2010,6000,0
"149784",222719,"HAIL",2010,40000,0
"149786",222740,"FLOOD",2010,3000,2
"149787",222747,"HAIL",2010,25000,0
"149788",222748,"HAIL",2010,2000,0
"149789",222750,"TORNADO",2010,2e+05,0
"149791",222753,"TORNADO",2010,1e+05,0
"149792",222754,"TORNADO",2010,3e+05,0
"149793",222755,"FLOOD",2010,10000,0
"149794",222756,"FLOOD",2010,4000,0
"149795",222757,"FLOOD",2010,6000,0
"149797",222763,"FLOOD",2010,1500,0
"149798",222769,"TORNADO",2010,50000,0
"149799",222775,"TORNADO",2010,5e+05,0
"149800",222776,"TORNADO",2010,75000,0
"149802",222782,"HAIL",2010,5000,0
"149804",222795,"FLOOD",2010,15000,0
"149806",222817,"HAIL",2010,5000,0
"149807",222818,"HAIL",2010,5000,0
"149809",222823,"HAIL",2010,2000,0
"149811",222825,"HAIL",2010,20000,0
"149812",222826,"FLOOD",2010,10000,0
"149813",222830,"FLOOD",2010,1000,0
"149816",222852,"HAIL",2010,75000,0
"149818",222862,"HAIL",2010,0,1
"149823",222909,"FLOOD",2010,3000,0
"149824",222910,"FLOOD",2010,6000,0
"149825",222911,"FLOOD",2010,10000,0
"149826",222922,"TORNADO",2010,125000,1
"149827",222923,"HAIL",2010,8000,0
"149828",222924,"HAIL",2010,15000,0
"149830",222931,"HAIL",2010,5000,0
"149831",222932,"TORNADO",2010,750000,0
"149832",222939,"HAIL",2010,8000,0
"149834",222959,"FLOOD",2010,250000,0
"149835",222966,"HAIL",2010,8000,0
"149837",222983,"FLOOD",2010,9000,0
"149840",223005,"TORNADO",2010,10000,0
"149841",223013,"FLOOD",2010,50000,0
"149842",223036,"HAIL",2010,5000,0
"149843",223048,"TORNADO",2010,325000,0
"149845",223058,"FLOOD",2010,250000,0
"149846",223059,"FLOOD",2010,250000,0
"149847",223071,"HAIL",2010,4e+06,0
"149848",223077,"TORNADO",2010,60000,0
"149849",223080,"HAIL",2010,1500,0
"149850",223096,"HAIL",2010,1e+05,0
"149851",223097,"FLOOD",2010,250000,0
"149852",223098,"FLOOD",2010,250000,0
"149853",223099,"FLOOD",2010,250000,0
"149854",223101,"HAIL",2010,1.1e+07,0
"149855",223107,"FLOOD",2010,250000,0
"149856",223108,"FLOOD",2010,250000,0
"149857",223109,"HAIL",2010,14000,0
"149861",223140,"HAIL",2010,5000,0
"149862",223141,"HAIL",2010,15000,0
"149863",223144,"HAIL",2010,3000,0
"149867",223160,"HAIL",2010,250000,0
"149871",223170,"TORNADO",2010,250000,0
"149872",223173,"HAIL",2010,6000,0
"149873",223178,"FLOOD",2010,15000,0
"149876",223193,"HAIL",2010,8000,0
"149877",223194,"HAIL",2010,8000,0
"149878",223197,"TORNADO",2010,120000,0
"149879",223212,"FLOOD",2010,80000,0
"149880",223213,"FLOOD",2010,20000,0
"149881",223214,"FLOOD",2010,250000,0
"149882",223232,"FLOOD",2010,250000,0
"149883",223239,"TORNADO",2010,125000,0
"149884",223241,"HAIL",2010,5000,0
"149885",223242,"HAIL",2010,35000,0
"149886",223243,"HAIL",2010,5000,0
"149888",223253,"FLOOD",2010,250000,0
"149889",223254,"FLOOD",2010,1e+05,0
"149891",223273,"TORNADO",2010,5e+05,0
"149892",223274,"TORNADO",2010,1e+05,0
"149893",223275,"FLOOD",2010,10000,0
"149895",223291,"HAIL",2010,10000,0
"149896",223300,"FLOOD",2010,7000,0
"149897",223301,"FLOOD",2010,5000,0
"149898",223306,"TORNADO",2010,1e+05,0
"149899",223320,"TORNADO",2010,2000,0
"149900",223324,"HAIL",2010,6000,0
"149902",223335,"HAIL",2010,6000,0
"149903",223346,"HAIL",2010,5000,0
"149904",223347,"HAIL",2010,6000,0
"149905",223348,"HAIL",2010,6000,0
"149906",223349,"HAIL",2010,8000,0
"149907",223353,"FLOOD",2010,35000,0
"149908",223354,"FLOOD",2010,10000,0
